review_type,sort_type,writing_date,star_rating,comment,upvote,downvote,site
netizen,latest,2023.10.06. 17:15,별점(10점 만점 중)1,치정극을 피하려다만 누군가의 지하실(설계도면을 스스로 찢어버린 너무영화적인 핑계를 대놓고 하는 영화의 오류),3,1,naver
netizen,latest,2023.10.06. 08:31,별점(10점 만점 중)10,봉감독님의 최고작품은 아니지만 그 해 최고의 영화였다,0,0,naver
netizen,latest,2023.10.05. 11:27,별점(10점 만점 중)10,전부 비범벅이 되어버리는 이야기,0,0,naver
netizen,latest,2023.10.03. 02:58,별점(10점 만점 중)9,"영화를 보기 전 기생충으로 보이는 장면이 연출되는 것인가 하고 봤었는데 예상한 바 그대로였다. 일단 도덕적으로 관찰했을 때는 주인공으로 나온 가족들의 행동이 대단히 올바르지 못한 행동으로 보인다. 일단 남을 속여 신분조작하여 거짓말 한 것, 집주인...",0,0,naver
netizen,latest,2023.09.29. 05:04,별점(10점 만점 중)10,출입문은 있지만 나가는 문은 없는 불쾌한 미로속으로,1,0,naver
netizen,latest,2023.09.29. 00:19,별점(10점 만점 중)10,짜파구리 먹고싶드아아앙,0,0,naver
netizen,latest,2023.09.24. 16:11,별점(10점 만점 중)10,스토리부터 연출 배우들의 연기까지 모든게 완벽하다..,1,0,naver
netizen,latest,2023.09.21. 00:08,별점(10점 만점 중)10,코믹한 장면에도 편히 웃을 수없는 무게와 비참하리만큼 슬픈 군상들을 보고도 웃게 만드는 비정함에 상영이 끝난 후에 감정선 추스리는데 시간이 걸렸음. 시고 쓴 맛만 골라내어 마구 섞어흔들어 만들었음에도 희한하게 단 맛이나는 칵테일을 마신 기분.,1,0,naver
netizen,latest,2023.09.19. 17:15,별점(10점 만점 중)10,변기 위 담배씬은 압권포식자들이란 다큐를 본 느낌결코 끝나지 않을 먹고 먹히는 주제그냥 인정하고 최선을 다해,0,0,naver
netizen,latest,2023.09.14. 20:00,별점(10점 만점 중)10,봉준호 감독님. 이병헌 주연의 영화 '중독' 리메이크 해주십시오.,0,0,naver
netizen,latest,2023.09.10. 08:30,별점(10점 만점 중)10,내가 기생충인데 확실하게 못밖는 기분 기분더럽게 만드는 확실한 영화. 걸작입니다,0,0,naver
netizen,latest,2023.09.08. 00:30,별점(10점 만점 중)10,볼때마다  슬픈이유는 뭐냥 돈 많이 벌고싶다  진짜,0,0,naver
netizen,latest,2023.08.23. 17:13,별점(10점 만점 중)8,누가 악인인가? 이것을 구분을 못짓는 현실,0,0,naver
netizen,latest,2023.08.23. 06:34,별점(10점 만점 중)10,늦게 후기를 남김니다.봉준호감독님의 대단한 작품입니다.송강호님의 명연기 최고였어요.,1,0,naver
netizen,latest,2023.08.23. 04:16,별점(10점 만점 중)10,가족들 머리가 너무 좋다.반지하에 살 스펙들이 아닌 듯^-^,0,0,naver
netizen,latest,2023.08.18. 14:12,별점(10점 만점 중)10,너무 재밌어요.. 최고입니다,0,0,naver
netizen,latest,2023.08.18. 13:45,별점(10점 만점 중)9,유쾌하지만 썩 유쾌하지 않은 이야기,0,0,naver
netizen,latest,2023.08.16. 15:05,별점(10점 만점 중)8,날로 먹으려는 마인드가 성실한 사람 좀먹는다.,0,0,naver
netizen,latest,2023.08.15. 16:56,별점(10점 만점 중)10,클립으로만 보다가 어제 풀로 첨 봤는데 스릴넘치고 재밌음,0,0,naver
netizen,latest,2023.08.15. 01:12,별점(10점 만점 중)4,재미없다 비추합니다 보지 마세요,3,1,naver
netizen,latest,2023.08.14. 19:19,별점(10점 만점 중)10,봉준호 감독  믿고 봅니다 역시,0,0,naver
netizen,latest,2023.08.14. 13:16,별점(10점 만점 중)10,남의것은 탐내지 말자.,0,0,naver
netizen,latest,2023.08.13. 03:53,별점(10점 만점 중)10,뒷북을 좀 쳐서 이제야 봤습니다. 심경이 복잡해서 뭐라 말하기 어려운데.. 어떤 말로도 형용하기 모자라 ... 영화 외 다른 매체로 대체하거나 표현할 수 없는 작품이네요. 숨이 꽉꽉 막힙니다.,0,1,naver
netizen,latest,2023.08.12. 12:20,별점(10점 만점 중)10,최고의 영화 !! 봉감독님 최고!!,0,0,naver
netizen,latest,2023.08.09. 21:49,별점(10점 만점 중)10,몰입해서 보다 박명훈 와꾸에 욕이나왔다,0,0,naver
netizen,latest,2023.07.31. 03:04,별점(10점 만점 중)3,기생충 너무 보고 싶다고 난리를 부려서 같이 봤었는데 이 영화 제목만 들어도 생각나는 그 사람은 지금 잘 지내고 있으려나...,0,2,naver
netizen,latest,2023.07.30. 21:09,별점(10점 만점 중)6,이선균과 조여정 섹스신을 중3도 영화관에서 볼수 있다니..영등위 졸라 아량이 넓네;;,1,0,naver
netizen,latest,2023.07.26. 12:15,별점(10점 만점 중)10,이 작품은 한국 영화 역대 세손가락 안에 들정도로 모든게 좋았다 이런영화가 천만영화지.,1,0,naver
netizen,latest,2023.07.20. 02:55,별점(10점 만점 중)10,스토리나 연기력이나 뭐든지 빠지지 않고 대박이였음 그냥 이 현실의 밑바닥과 제일 높은 상위층을 동시에 바라보며 뼈저리게 느낄 수 있는 이세상의 현실성을 재미있게 나타낸 것 같다.,0,0,naver
netizen,latest,2023.07.19. 13:29,별점(10점 만점 중)8,박서준이 사건의 발단이였네 …ㅋㅋㅋ근데 굳이 가족들 분명 뭘해도 잘 먹고 잘 살았을텐데… 왜 여태 그렇게 살앗는지…가장 인상 깊은 건 조여정의 연기 와우~ 진짜 연기가 안 같음 실제 같은 느낌?조여정 백점 만점!!!,0,0,naver
netizen,latest,2023.07.18. 18:07,별점(10점 만점 중)10,보다가 문득 어릴떄 반지하 살던 시절이 생각났다..집에 물도 찼었는데,1,0,naver
netizen,latest,2023.07.16. 00:35,별점(10점 만점 중)10,정말이지 기분이 더럽다..,0,0,naver
netizen,latest,2023.07.05. 03:49,별점(10점 만점 중)6,"볼때마다느끼네요, 점점감정이,, 이제는화가나네요내상황이,,,",0,1,naver
netizen,latest,2023.06.28. 23:32,별점(10점 만점 중)10,하나의 점이 선이되고 면이되며 마침내 영화가 됐을 때 느낄 수 있는 관객의 희열은 감독의 내공만이 표현가능한 것이다.,0,0,naver
netizen,latest,2023.06.26. 17:42,별점(10점 만점 중)8,첨에 영화봤을때 비오면 반지하집이 물에잠기는거보고 그냥 영화니까 저런다고생각했다. 근데 작년 폭우로 반지하사시던분들 사망한거보고 경악을 금치못했다. 대한민국의 현실이 적나라하게 들어난영화였던것같다.,0,0,naver
netizen,latest,2023.06.25. 21:17,별점(10점 만점 중)10,다시봐도 재밌네 기발한 아이디어,0,0,naver
netizen,latest,2023.06.25. 17:27,별점(10점 만점 중)10,가슴이 애리는 영화입니다,0,0,naver
netizen,latest,2023.06.24. 20:55,별점(10점 만점 중)10,오만가지 감정이 영화시청내내 다들고시청시간이 긴 영화는 별로 안좋아해서 이제야 봤습니다 30분 지난거같은데 금방 영화가 끝나더라구요 그만큼 몰입도가 좋았습니다배우분들도 대사없이 표정연기만으로 압도하는 분위기 정말 멋있습니다 후회없는 영화...,0,0,naver
netizen,latest,2023.06.23. 02:09,별점(10점 만점 중)10,한국영화 최고의 걸작 중 하나.,0,0,naver
netizen,latest,2023.06.21. 02:56,별점(10점 만점 중)10,진짜 기우야 왜 굳이 돌을 들고 지하실로 간거냐 바보냐 그리고 김기사는 왜 동익 사장을 죽인거야 지 딸 죽인 놈이나 죽일 것이지 다 좋았는데 결말이 좀 그렇다,0,0,naver
netizen,latest,2023.06.20. 19:14,별점(10점 만점 중)10,짉쫡 줡두웩눈 엲핡 렑앍읾,0,0,naver
netizen,latest,2023.06.19. 22:03,별점(10점 만점 중)10,"한국 계층사회의 수직성과 단절성을 신랄하게 표현해낸 한국영화, 아니 봉준호의 MASTERPIECE",0,0,naver
netizen,latest,2023.06.15. 21:17,별점(10점 만점 중)9,묵직하게 다가온 서늘한 현실을 보여준 작품,0,0,naver
netizen,latest,2023.06.12. 00:24,별점(10점 만점 중)10,진짜 잘 만든 영화...,0,0,naver
netizen,latest,2023.06.11. 16:55,별점(10점 만점 중)10,왕오아앙ㅎ어우엉야영,0,0,naver
netizen,latest,2023.06.09. 22:44,별점(10점 만점 중)10,미친 긴장감. 후유증 미쳤음.,0,0,naver
netizen,latest,2023.06.06. 18:38,별점(10점 만점 중)8,소파 베드신만 빼면 정말 괜찮았던 수작...,0,0,naver
netizen,latest,2023.06.06. 14:43,별점(10점 만점 중)1,TV 전기세가 아까운 영화!,2,1,naver
netizen,latest,2023.05.31. 13:17,별점(10점 만점 중)10,여운이 남는 영화에요 몇번 반복해서 봐도 좋아요 !,0,0,naver
netizen,latest,2023.05.29. 19:18,별점(10점 만점 중)10,올타임 레전드 올타임 레전드,0,0,naver
netizen,latest,2023.05.29. 18:24,별점(10점 만점 중)10,다시봐도 명작... 역시,0,0,naver
netizen,latest,2023.05.29. 12:56,별점(10점 만점 중)10,"그는 집을 못 살 것이라는 걸 알기에, 영화의 끝맛마저 절망적이다.",0,0,naver
netizen,latest,2023.05.27. 07:59,별점(10점 만점 중)8,"똑똑하고 잘찍는,  운도 심하게따라주는봉준호감독",0,0,naver
netizen,latest,2023.05.27. 01:32,별점(10점 만점 중)10,충격적인 내용 만큼 충격적인 재미,0,0,naver
netizen,latest,2023.05.21. 12:51,별점(10점 만점 중)10,곳곳에 숨겨둔 장치며..ost며 배우들의 연기력.. 모든것이 몰입감을 높힌다 역시 봉준호 감독,0,0,naver
netizen,latest,2023.05.18. 21:22,별점(10점 만점 중)8,"난걍이영화출연진분들연기에만박수치고싶다나머지는너무쓸데없이과하게폭력적,선정적보는내내 불쾌하고불편한영화였다ㅠ",0,0,naver
netizen,latest,2023.05.16. 22:42,별점(10점 만점 중)10,상받을 만하네 조여정 너무 예쁘네요,0,1,naver
netizen,latest,2023.05.10. 23:15,별점(10점 만점 중)1,예술적이고 싶은 연극 보는 느낌.,3,3,naver
netizen,latest,2023.05.06. 21:20,별점(10점 만점 중)10,줄 하나 놓고 건너는 광대 같은 영화.,0,1,naver
netizen,latest,2023.05.01. 15:39,별점(10점 만점 중)10,재밌고 유쾌한 영화입니다.,0,1,naver
netizen,latest,2023.04.30. 06:41,별점(10점 만점 중)10,첫번째 봤을땐 무슨 내용인줄 몰랐던 기억이 있었는데 예능에서  외국인들이 기생충 배우 알아보는게 신기했다가 그렇게 재밌나 하고 다시보니 너무 재밌네요 ㅠ,0,1,naver
netizen,latest,2023.04.30. 01:25,별점(10점 만점 중)8,어쩌면 우리 시대  기생충에 감염된건 아닐까요?,0,1,naver
netizen,latest,2023.04.29. 01:55,별점(10점 만점 중)10,역시 영화는 보고 또 보고 계속  봐야 무심코 보았던 디테일들이 잘보이네요,0,1,naver
netizen,latest,2023.04.25. 22:15,별점(10점 만점 중)10,"재밌고 다 좋은데, 여기서 송강호 가족 옹호하는 인간들은 뭐냨ㅋㅋ 가난해서 어쩔 수 없이 그런거고, 그 심정이 이해가 간다고? 사람을 죽였는데? 온갖 거짓으로 무장하고, 몰래 가택침입까지 한 범죄자가 본인 냄새난다는 얘기 했다고 빡쳐서 사람 찔러 죽이...",1,1,naver
netizen,latest,2023.04.22. 10:47,별점(10점 만점 중)10,다시 봤는데 첨 볼때랑 느낌이 다르네요. 정말 잘만든 영화,0,1,naver
netizen,latest,2023.04.12. 09:15,별점(10점 만점 중)10,정확한 영화의 플롯 구성. 초인종 소리에 극은 완전히 뒤바뀐다.,0,1,naver
netizen,latest,2023.04.04. 15:02,별점(10점 만점 중)10,시사하는 바를 제쳐두고도 긴박하고 흥미진진함.,0,1,naver
netizen,latest,2023.04.02. 23:41,별점(10점 만점 중)10,기대를 저버리는 않는!,0,1,naver
netizen,latest,2023.03.27. 15:34,별점(10점 만점 중)10,.,0,1,naver
netizen,latest,2023.03.25. 13:40,별점(10점 만점 중)10,박서준 영화에 자주나왔음 좋겠어요 ㅠ,0,1,naver
netizen,latest,2023.03.18. 06:26,별점(10점 만점 중)9,한국에 서민들이라면 나또는 친구 지인들이 반지하서 사는분들이 꼭한분이 있었다...그래서 더 몰입되었고 충격이었다 마무리가 비약하다는분들이 있는데 난 엔딩이 너무 신선하고 봉감독이 천재라 느꼈다,0,1,naver
netizen,latest,2023.03.11. 03:31,별점(10점 만점 중)9,장면 하나하나에 섬세함이 담긴 영화정말 인상적인 영화였다,1,1,naver
netizen,latest,2023.03.03. 20:02,별점(10점 만점 중)10,여태 안 보다가 이제서야 본 게 후회가 되네요. 올 한 해 본 영화 중 가장 좋았습니다,1,1,naver
netizen,latest,2023.02.26. 19:27,별점(10점 만점 중)9,ㅤ　ㅤ　ㅤ　ㅤ　ㅤ,1,1,naver
netizen,latest,2023.02.24. 19:28,별점(10점 만점 중)10,"기생충 이전까지 내가 본 한국 영화 최애 걸작은 살인의추억 이었다. 이젠 자신있게 기생충 이라 말할수 있다. 이런 스토리 구성과 아이디어, 사회적 풍자까지 완벽해서 원작이 없는 오리지널 영화라는게 놀라울 뿐이다. 과연 기생충을 뛰어넘는 한국 영화가 또...",0,1,naver
netizen,latest,2023.02.17. 03:43,별점(10점 만점 중)10,너무 재밌음.. 또 봐도 처음 봤을때 그 스릴 긴장감 그대로 느껴짐 조여정 연기 너무 잘함,1,1,naver
netizen,latest,2023.02.12. 06:25,별점(10점 만점 중)9,"거장과 좋은 배우로 잘 만든 걸작이다.악평을 하자면,가난한 자들의 삶을 비추어 빈부격차를 이야기한다고 하지만, 전혀 상관없이, 가난한 자의 삶들은 범죄고, 부자의 삶이 동경의 삶으로 묘사되어, 재벌회장에게 트로피를 안기는 역설적 영화이다.",1,1,naver
netizen,latest,2023.02.07. 18:41,별점(10점 만점 중)9,"개인적으로 연기와 스토리가 가장 맘에 들었다예상하지 못한 스토리, 연기력.. 보고나서 오묘한 감정이 들기도 하고 너무 시대를 앞서 갔다는 생각도 든다",0,1,naver
netizen,latest,2023.02.07. 17:28,별점(10점 만점 중)10,봉준호감독님 리스펙트,0,1,naver
netizen,latest,2023.02.07. 11:16,별점(10점 만점 중)8,완벽. 또 완벽. 어느 곳에서 바라보아도 완벽하다.,0,1,naver
netizen,latest,2023.01.30. 19:16,별점(10점 만점 중)10,며칠 전에  홍수가 나서 저지대 지역이 침수되고 사람들이 몇명 죽고나니 갑자기 이 영화 몇년전 극장에서 엄마랑 봤던게 생각난다.,0,1,naver
netizen,latest,2023.01.28. 18:54,별점(10점 만점 중)10,이렇게 안질릴수가 있나,0,1,naver
netizen,latest,2023.01.27. 20:26,별점(10점 만점 중)10,기묘한 가족들의 블랙코미디,0,1,naver
netizen,latest,2023.01.27. 16:44,별점(10점 만점 중)10,이런 느낌의 영화는 처음이었다,0,1,naver
netizen,latest,2023.01.27. 15:40,별점(10점 만점 중)6,"아 ㅅㅂ 온가족이 같이 보는 영화에 배드신은좀 찍지좀 마라 제발..아무리 성인들이라도 형, 누나, 엄마, 아빠, 애들까지 같이 보는데 야한장면나오면 ㅈㄴ 불편함..",2,4,naver
netizen,latest,2023.01.24. 15:43,별점(10점 만점 중)8,내가 이해를 못 해서 그런 걸 수 잇는데 상 받앗으니 좋은거겟지,0,1,naver
netizen,latest,2023.01.22. 13:25,별점(10점 만점 중)10,말이 필요없다 진짜 명작,3,1,naver
netizen,latest,2023.01.21. 07:05,별점(10점 만점 중)4,그냥 저냥 볼만은한데 딱히 재미는 없음 너무 과장된 전개와 부족한 개연성 허무한 결말이 아쉬움 솔까 흥행한건 좀 거품인듯 해외에서 상받고 사회고발적인거 때문에 과평가된 느낌 비슷한게 명량 한산 이런 국뽕빨 받는 영화가 국뽕이라 고평가된거처럼  이...,4,4,naver
netizen,latest,2023.01.20. 13:30,별점(10점 만점 중)3,이유를 모르겠다...,3,4,naver
netizen,latest,2023.01.18. 09:58,별점(10점 만점 중)10,되게 인상 깊은 영화. 내가 생각했던 결말과 달라서 많이 충격받음.,0,1,naver
netizen,latest,2023.01.18. 00:55,별점(10점 만점 중)1,쓰레기영화더러운감성을포장한변태적인생각과 감성을 외국에서 상받았으니 좋다고 해야하나,7,6,naver
netizen,latest,2023.01.14. 14:21,별점(10점 만점 중)10,계급 우화니 미장센이니 일단 스토리가 재밌다,0,1,naver
